"tweetid","user_display_name","tweet_text","clean_text","troll_or_not"
928547135695589376,"BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=","Harry Potter, Star Wars and Disney sock advent calendars are now available at Target http… https://t.co/82PcKEDcYa","Harry Potter Star Wars and Disney sock advent calendars are now available at Target",1
1045004290409066496,"Ruslan Maslov","I have 15 new followers from Turkey, and more last week. See https://t.co/HkABbjr1UK https://t.co/pcDRREmBeD","I have new followers from Turkey and more last week See",1
1237330230622056448,"onlyyoontv","That is so true. https://t.co/gzyvkKXq7l","That is so true",0
1135378461067886592,"carlee","@confusions_ @silkcodiene Sprintec the normal pill","Sprintec the normal pill",1
1300419107523907585,"CNBC","“When McDonald’s investigated, Steve Easterbrook lied.” McDonald’s fires back at former CEO Steve Easterbrook, afte… https://t.co/6kk3th8Ayh","When McDonalds investigated Steve Easterbrook lied McDonalds fires back at former CEO Steve Easterbrook afte",0
989267503254650880,"DRechts","And the U.S. collectively dropped several IQ points. https://t.co/OwNiUGJaNI","And the US collectively dropped several IQ points",0
942830011266011136,"W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=","Ferrari will improve in 2018, says team boss Sergio Marchionne https://t.co/p3g4CAvKtj","Ferrari will improve in says team boss Sergio Marchionne",1
1231385463073714176,"PeteButtigieg","I believe the only way to truly deliver any of the progressive changes we care about is to be a nominee who actuall… https://t.co/DuR9MgqEmt","I believe the only way to truly deliver any of the progressive changes we care about is to be a nominee who actuall",0
1266746280262471681,"thewirechina","Jia Yueting was once one of the richest people in China. The architect of a sprawling collection of tech companies,… https://t.co/w5w6ya138V","Jia Yueting was once one of the richest people in China The architect of a sprawling collection of tech companies",0
578251692522631168,"63ee274af232f3856c6854f3e6422eea930377a50eeff7a435b546a747324ae0","For myself I am an optimist  – it does not seem to be much use to be anything else.  – Winston S. Churchill","For myself I am an optimist it does not seem to be much use to be anything else Winston S Churchill",1
522892661628223489,"-","MCPS Asking Students with Fevers About Travel History as Ebola Precaution - Montgomery Community Media http://t.co/HkFgdgLa0X","MCPS Asking Students with Fevers About Travel History as Ebola Precaution Montgomery Community Media",1
1298080236777746437,"nytimes","Watch the #RNC2020 live and follow along with @nytmike and other New York Times reporters https://t.co/ppdcBR2lXy https://t.co/T25nhwp4eI","Watch the #RNC2020 live and follow along with and other New York Times reporters",0
1153339195429011456,"ruima","Gripping story. Let’s find the Cowboy!! https://t.co/zWRCcn7U5F","Gripping story Lets find the Cowboy",0
862765863413456898,"Klausv",": JohnMinecraft70 Hey there, thanks for reaching out. If they are showing offline, there won't be a way to locate them while offline.","JohnMinecraft70 Hey there thanks for reaching out If they are showing offline there won not be a way to locate them while offline",1
1290494089369026560,"axios",".@jonathanvswan: ""How do you think history will remember John Lewis?""

President Trump to #AxiosOnHBO: ""I don't kno… https://t.co/zZ8p1zQlfe","How do you think history will remember John Lewis President Trump to #AxiosOnHBO I don not kno",0
575241478181494784,"Washington Online","Hillary wanted to talk about women this week — not e-mails  #politics","Hillary wanted to talk about women this week not emails #politics",1
852225885067517959,"Klausv",": mcordova29  signal strength? Do you have a high amount of bars with solid connection or do you find yourself with low bars and (con)","mcordova29 signal strength Do you have a high amount of bars with solid connection or do you find yourself with low bars and con",1
732283398601854977,"Oakland Online","Sandberg Speaks Publicly About Husband's Death at Cal  #tech","Sandberg Speaks Publicly About Husbands Death at Cal #tech",1
1296496734563184640,"TheAtlantic","""If this particular incident is exceedingly strange––almost a caricature of how conservatives think identitarian le… https://t.co/1Yj5w1nwdk","If this particular incident is exceedingly strangealmost a caricature of how conservatives think identitarian le",0
1298641923419373571,"prchovanec","No country is a monetary sovereign. It only thinks it is, because it has good credit.","No country is a monetary sovereign It only thinks it is because it has good credit",0
866450205486526465,"春天里",": #RTL kinda new here ~ and i need some friend to talk with. hit me up at seobunny28 xD https://t.co/u5RRNW7MQk","#RTL kinda new here and i need some friend to talk with hit me up at seobunny28 xD",1
961216559493599232,"曲剑明","＠null It is 13:33 CET now","null It is CET now",1
984890306184101888,"LaszloCHP","New CHP for the weekend. https://t.co/N5jIiJyeqA I hope everyone with a mild but unsatisfied interest in Vietnam hi… https://t.co/Zq88NHbn1V","New CHP for the weekend I hope everyone with a mild but unsatisfied interest in Vietnam hi",0
918332808023588864,"Marshall","There is no need of any competition with anybody. You are yourself, and as you are, you are perfectly good. Accept yourself.","There is no need of any competition with anybody You are yourself and as you are you are perfectly good Accept yourself",1
1295184099,"Chris Banks","RT @nichetitans: Don't forget to change your clocks ahead! &lt;Which means it's really 11:40 and not 10:40 right now???&gt;","RT Don not forget to change your clocks ahead ltWhich means its really and not right nowgt",1
717715748072738817,"fea5e166786f00c893ee247a87ab6047e3ed8727dbe4b5a67b64484dc777b070","Mississippi governor signs law allowing service denial to gays  #news","Mississippi governor signs law allowing service denial to gays #news",1
596103523911118848,"47403a4a74013c25e8d0aaf3053e8aa9122499d04fe5354cf7252ae4aef09729","When you walk up to opportunities door, don't knock... Kick it in, smile and introduce yourself. -Dwayne Johnson","When you walk up to opportunities door don not knock Kick it in smile and introduce yourself Dwayne Johnson",1
795806480456974336,"阿丽木琴","PLAYMFS: #ptl followan? rep ya tingkeuc","PLAYMFS #ptl followan rep ya tingkeuc",1
934457494738558976,"W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=","Frontier Airlines is in the middle of a massive network expansion https://t.co/1jUm1kxNIO… https://t.co/iHXHmqER5T","Frontier Airlines is in the middle of a massive network expansion",1
1217975030480400385,"suilee","This is awesome. The American Mustache Ruffling Feathers in South Korea https://t.co/a9Tk9XHt6G","This is awesome The American Mustache Ruffling Feathers in South Korea",0
1250601485085192193,"The_ChinaStory","And you can download the whole book for free here: https://t.co/WTOYHOsSCj

Happy reading","And you can download the whole book for free here Happy reading",0
781807183952433152,"Pittsburgh Today","Driver of tractor-trailer killed along I-79 in Franklin Park https://t.co/tSgy5zYnQ5","Driver of tractortrailer killed along I in Franklin Park",1
1283135168560205826,"voxdotcom","Sarah and Evan live in Georgia with their 5-year-old daughter and a baby due in August.

As they struggle to balanc… https://t.co/smWmKmyV1B","Sarah and Evan live in Georgia with their yearold daughter and a baby due in August As they struggle to balanc",0
1301635038921007111,"voxdotcom","If Donald Trump wants to keep sharing his most inflammatory or misleading ads, this new ban won't actually stop him. https://t.co/Ju0HOcDXD5","If Donald Trump wants to keep sharing his most inflammatory or misleading ads this new ban won not actually stop him",0
1300572829096775686,"STcom","Obese patients at high risk of severe Covid-19 illness, study finds https://t.co/zihdDCcGc0","Obese patients at high risk of severe Covid illness study finds",0
961121825785819138,"WeiDuCNA","Sinicization of US government? https://t.co/gel6Q8IHlF","Sinicization of US government",0
710159004392169472,"592e0d389eff06bf3e4f41cd037cc0de88ff94bd62af6a903c2a917023d040cb","Right day to remember bout our rights #BlackPressDay https://t.co/nHTQksdsr9","Right day to remember bout our rights #BlackPressDay",1
689153583682461696,"San Francisco Daily","Doctor charged for drugging, raping woman locked in home-made bunker  #news","Doctor charged for drugging raping woman locked in homemade bunker #news",1
626345930514497536,"San Diego Daily","Insurer Anthem hikes 2015 forecast, 2Q earnings climb  #business","Insurer Anthem hikes forecast 2Q earnings climb #business",1
570454512378388481,"New Orleans Online","Watch highlights from LSU's 84-61 victory over Auburn  #news","Watch highlights from LSUs victory over Auburn #news",1
1215498483391586306,"CDT","U.S. Commission Calls Xinjiang Detentions “Crime Against Humanity” https://t.co/YWZ1mqmEZZ","US Commission Calls Xinjiang Detentions Crime Against Humanity",0
572395131812257792,"2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b","I don’t understand why ppl are so upset cause of legalization #JunkieUS","I dont understand why ppl are so upset cause of legalization #JunkieUS",1
1248891732948746240,"vshih2","Meanwhile, the US is brokering an oil price fixing that will net Comrade Putin tens of billions in additional reven… https://t.co/B6XniWwwVF","Meanwhile the US is brokering an oil price fixing that will net Comrade Putin tens of billions in additional reven",0
1255827376291885057,"michaelxpettis","In the tenth week of Beijing’s lockdown it is really hard to tell the difference between Beijing today and Beijing… https://t.co/VKf9eZWkba","In the tenth week of Beijings lockdown it is really hard to tell the difference between Beijing today and Beijing",0
853770567874465795,"Klausv",": HatTrick24 Sorry to hear that you feel this way and for the wait. Allow us to gather more details about this inquiry. Can you please (con…","HatTrick24 Sorry to hear that you feel this way and for the wait Allow us to gather more details about this inquiry Can you please con",1
1126693852088111104,"ChinaRealTime","A Chinese national and an unnamed co-defendant were indicted on computer-hacking charges related to an effort to br… https://t.co/3gWmnyliYS","A Chinese national and an unnamed codefendant were indicted on computerhacking charges related to an effort to br",0
1252061489168551936,"onlyyoontv","Here’s what life after shelter-in-place may look like in the US based on what’s happening in #China and South Korea… https://t.co/yTGdj2f9Cr","Heres what life after shelterinplace may look like in the US based on whats happening in #China and South Korea",0
1297177668727840768,"gadyepstein","I’m not sure the level of detail here (just very high level stuff in this story), but the companies that monitor so… https://t.co/XSsFLulstd","Im not sure the level of detail here just very high level stuff in this story but the companies that monitor so",0
817465658514489344,"阿丽木琴","ONLYRPE: AOA does the 'mannequin challenge' to 'Excuse Me' https://t.co/4XqDHYsUYb https://t.co/wOyV6Am2ll","ONLYRPE AOA does the mannequin challenge to Excuse Me",1
1299590215238115331,"SCMPNews","US adds Sinochem and 10 others to list of Chinese military-backed firms https://t.co/8TRI9dZ40e","US adds Sinochem and others to list of Chinese militarybacked firms",0
938560672736083969,"SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=","Everything you need to know about booking Delta Comfort+ seats https://t.co/ryvG6vWfFE pic… https://t.co/gqPDNHN2aj","Everything you need to know about booking Delta Comfort seats pic",1
